5.750000000000000000e+00,3.560220952275938711e-01,1.835468482640201515e-01,1.123157215350094873e+01,-1.201620652409659318e+00,2.299117474758832547e+00,-3.361527708860435198e-03
5.800000000000000711e+00,3.564249237137439019e-01,1.845317950384087191e-01,1.123157215350094873e+01,-1.201620652409659318e+00,2.299117474758832547e+00,-3.361527708860435198e-03
5.850000000000000533e+00,3.568262227438479539e-01,1.855107162256469100e-01,1.123157215350094873e+01,-1.201620652409659318e+00,2.299117474758832547e+00,-3.361527708860435198e-03
5.900000000000000355e+00,3.572259814992568838e-01,1.864835717374015434e-01,1.123157215350094873e+01,-1.201620652409659318e+00,2.299117474758832547e+00,-3.361527708860435198e-03
5.950000000000000178e+00,3.576241892055147531e-01,1.874503217326418669e-01,1.123157215350094873e+01,-1.201620652409659318e+00,2.299117474758832547e+00,-3.361527708860435198e-03
6.000000000000000000e+00,3.580208351326804594e-01,1.884109266193166876e-01,1.164144998470894166e+01,-3.369947891600429735e+00,1.980496632450928107e+00,5.903301345560524327e-02
6.050000000000000711e+00,3.584159085956483692e-01,1.893653470560204277e-01,1.164144998470894166e+01,-3.369947891600429735e+00,1.980496632450928107e+00,5.903301345560524327e-02
6.100000000000000533e+00,3.588093989544677842e-01,1.903135439536493001e-01,1.164144998470894166e+01,-3.369947891600429735e+00,1.980496632450928107e+00,5.903301345560524327e-02
6.150000000000000355e+00,3.592012956146602987e-01,1.912554784770464367e-01,1.164144998470894166e+01,-3.369947891600429735e+00,1.980496632450928107e+00,5.903301345560524327e-02
6.200000000000000178e+00,3.595915880275367127e-01,1.921911120466365253e-01,1.164144998470894166e+01,-3.369947891600429735e+00,1.980496632450928107e+00,5.903301345560524327e-02
6.250000000000000000e+00,3.599802656905119469e-01,1.931204063400495108e-01,1.164144998470894166e+01,-3.369947891600429735e+00,1.980496632450928107e+00,5.903301345560524327e-02
6.300000000000000711e+00,3.603673181474186249e-01,1.940433232937337493e-01,1.164144998470894166e+01,-3.369947891600429735e+00,1.980496632450928107e+00,5.903301345560524327e-02
6.350000000000000533e+00,3.607527349888196011e-01,1.949598251045579489e-01,1.164144998470894166e+01,-3.369947891600429735e+00,1.980496632450928107e+00,5.903301345560524327e-02
6.400000000000000355e+00,3.611365058523189342e-01,1.958698742314025076e-01,1.164144998470894166e+01,-3.369947891600429735e+00,1.980496632450928107e+00,5.903301345560524327e-02
6.450000000000000178e+00,3.615186204228709732e-01,1.967734333967394444e-01,1.164144998470894166e+01,-3.369947891600429735e+00,1.980496632450928107e+00,5.903301345560524327e-02
6.500000000000000000e+00,3.618990684330887775e-01,1.976704655882016159e-01,1.164144998470894166e+01,-3.369947891600429735e+00,1.980496632450928107e+00,5.903301345560524327e-02
6.550000000000000711e+00,3.622778396635508713e-01,1.985609340601406092e-01,1.164144998470894166e+01,-3.369947891600429735e+00,1.980496632450928107e+00,5.903301345560524327e-02
6.600000000000000533e+00,3.626549239431057781e-01,1.994448023351730326e-01,1.164144998470894166e+01,-3.369947891600429735e+00,1.980496632450928107e+00,5.903301345560524327e-02
6.650000000000000355e+00,3.630303111491766099e-01,2.003220342057163705e-01,1.164144998470894166e+01,-3.369947891600429735e+00,1.980496632450928107e+00,5.903301345560524327e-02
6.700000000000000178e+00,3.634039912080627155e-01,2.011925937355128202e-01,1.164144998470894166e+01,-3.369947891600429735e+00,1.980496632450928107e+00,5.903301345560524327e-02
6.750000000000000000e+00,3.637759540952407167e-01,2.020564452611416928e-01,1.164144998470894166e+01,-3.369947891600429735e+00,1.980496632450928107e+00,5.903301345560524327e-02
6.800000000000000711e+00,3.641461898356638804e-01,2.029135533935207958e-01,1.164144998470894166e+01,-3.369947891600429735e+00,1.980496632450928107e+00,5.903301345560524327e-02
6.850000000000000533e+00,3.645146885040597140e-01,2.037638830193959083e-01,1.164144998470894166e+01,-3.369947891600429735e+00,1.980496632450928107e+00,5.903301345560524327e-02
